uniq_id,crawl_timestamp,pageurl,name,hotel_id,area,city,address,lat,long,amenities,hotel_star_rating,hotel_type,review_count,average_rating,photo_count,cleanliness,facilities,location,staff,wifi,comfort,value_for_money,extra_adult_rate,extra_child_rate
bd6f75f15b21145755a3b3704912ae49,2020-03-03 13:49:39 +0000,https://www.booking.com/hotel/in/oyo-home-30205-elegant-2bhk-rose-garden.en-gb.html,OYO Home 30205 Elegant 2bhk Rose Garden,5434508,"Near Rose Garden, behind District Industrial Centre, Bombay Castle, Ooty",Ooty,"Near Rose Garden, behind District Industrial Centre, Bombay Castle, Ooty, 643001 Ooty, India",11.40480600,76.71055600,Parking|Parking options available|Secured parking|Internet|No internet access available.|Bedroom|Wardrobe or closet|Bathroom|Free toiletries|Bath or Shower|Private bathroom|Toilet|Media &amp; Technology|Cable Channels|TV|Pets|Pets are not allowed.|General|Fan|Trash cans|Languages spoken|English|Hindi,3 stars,Guest houses,,,32,,,,,,,,,
fc9f608338e11f7708ea3fc882ddf93e,2020-01-03 15:57:21 +0000,https://www.booking.com/hotel/in/mintokling-guest-house.en-gb.html,Mintokling Guest House,2675771,Bhanu Path/secretariat road,Gangtok,"Bhanu Path/secretariat road, 737103 Gangtok, India",27.32902721,88.61510843,Free WiFi|Family rooms|Airport shuttle|Free parking|Restaurant|Outdoors|Garden|Pets|Pets are not allowed.|Food &amp; Drink|Restaurant|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Services|Luggage storage|Laundry|Additional charge|Airport shuttle|24-hour front desk|General|Family rooms|Non-smoking rooms|Languages spoken|English|Hindi,,Guest houses,16,9.1,30,0,0,0,0,0,0,0,,
b4ab5381e48b52ef805e1f2884aff39a,2020-03-03 11:26:50 +0000,https://www.booking.com/hotel/in/euphoria.en-gb.html,Hotel Euphoria,1692737,"Dorasandrapalya, Opp.HSBC,Near Fortis Hospital,Bannarghetta Road,Banglore",Bengaluru,"Dorasandrapalya, Opp.HSBC,Near Fortis Hospital,Bannarghetta Road,Banglore, 560076 Bangalore, India",12.89308136,77.59867385,Free WiFi|Family rooms|Free parking|Restaurant|Non-smoking rooms|Room service|Pets|Pets are not allowed.|Food &amp; Drink|On-site coffee house|Fruits|Bottle of water|Kid meals|Breakfast in the room|Restaurant|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Secured parking|Reception services|Lockers|Private check-in/check-out|Concierge service|Luggage storage|Ticket service|Tour desk|Currency exchange|Express check-in/check-out|24-hour front desk|Cleaning services|Daily housekeeping|Trouser press|Additional charge|Shoeshine|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|Business facilities|Fax/photocopying|Business centre|Additional charge|Meeting/banquet facilities|Additional charge|Safety &amp; security|Fire extinguishers|CCTV outside property|CCTV in common areas|Smoke alarms|Security alarm|24-hour security|Safety deposit box|General|Air conditioning|Non-smoking throughout|Car hire|Packed lunches|Soundproof rooms|Lift|Bridal suite|VIP room facilities|Family rooms|Facilities for disabled guests|Non-smoking rooms|Newspapers|Room service|Languages spoken|English|Hindi,3-star hotel,Hotels,76,6.7,45,6.8,6.2,7.6,7,0,0,0,,
5ead64e2ac754a8dd36ce15f02176ccb,2020-03-03 10:45:51 +0000,https://www.booking.com/hotel/in/clarks-inn-jaipur.en-gb.html,"Clarks Inn, Jaipur",1556286,"D-55-A Madho Singh Road, Bani Park, Jaipur-302016, Rajasthan (India)",Jaipur,"D-55-A Madho Singh Road, Bani Park, Jaipur-302016, Rajasthan (India), Bani Park, 302016 Jaipur, India",26.93361900,75.79438390,Free WiFi|Free parking|Airport shuttle|Restaurant|Fitness centre|Room service|Bar|Outdoors|Outdoor fireplace|Terrace|Garden|Services &amp; Extras|Tickets to attractions or shows|Additional charge|Pets|Pets are not allowed.|Food &amp; Drink|Chocolate or cookies|Additional charge|Fruits|Additional charge|Bottle of water|Additional charge|Wine/champagne|Additional charge|Special diet menus (on request)|Snack bar|Bar|Restaurant|Accessibility|Wheelchair accessible|Internet|Free!|WiFi is available in public areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Transport|Airport drop off|Additional charge|Airport pick up|Additional charge|Wellness facilities|Fitness/spa locker rooms|Fitness centre|Reception services|Lockers|Private check-in/check-out|Concierge service|ATM/cash machine on site|Ticket service|Tour desk|Currency exchange|Express check-in/check-out|24-hour front desk|Cleaning services|Daily housekeeping|Trouser press|Additional charge|Shoeshine|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|Business facilities|Fax/photocopying|Additional charge|Business centre|Meeting/banquet facilities|Safety &amp; security|Safety deposit box|General|Shuttle service|Grocery deliveries|Additional charge|Adult only|Mini-market on site|Airport shuttle (additional charge)|Vending machine (snacks)|Vending machine (drinks)|Shuttle service (additional charge)|Air conditioning|Allergy-free room|Shops (on site)|Heating|Car hire|Packed lunches|Soundproof rooms|Lift|Bridal suite|VIP room facilities|Facilities for disabled guests|Non-smoking rooms|Newspapers|Room service,3-star hotel,Hotels,4,7.1,24,7.5,6.9,0,0,,7.5,0,,
a8dfd7bb14108e5b98a3b6ce3ddc5492,2020-03-03 10:18:39 +0000,https://www.booking.com/hotel/in/oyo-61244-g-dot.en-gb.html,OYO 61244 G Dot,5667997,"Opp Lt. Atul Kataria Memorial School, On Sheetla Mandir Road, Near Mata Sheetla Mandir",Gurgaon,"Opp Lt. Atul Kataria Memorial School, On Sheetla Mandir Road, Near Mata Sheetla Mandir, 122001 Gurgaon, India",28.47883849,77.03365814,24-hour front desk|Pets|Pets are not allowed.|Internet|No internet access available.|Parking|No parking available.|Services|Daily housekeeping|24-hour front desk|Meeting/banquet facilities,3-star hotel,Hotels,,,26,,,,,,,,,
fd0a97309c1505d5da79ff23de392dad,2020-03-03 14:52:41 +0000,https://www.booking.com/hotel/in/galaxy-inn-udaipur.en-gb.html,HOTEL GALAXY INN,6240048,nh 8 behind hdfc bank sukher behind hdfc bank,Udaipur,"nh 8 behind hdfc bank sukher behind hdfc bank, 313001 Udaipur, India",24.63851800,73.71622600,Free WiFi|Free parking|Family rooms|Restaurant|Room service|Outdoors|Terrace|Pets|Pets are not allowed.|Activities|Nightclub/DJ|Additional charge|Food &amp; Drink|Breakfast in the room|Restaurant|Internet|Free!|WiFi is available in public areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is needed).|Secured parking|Services|Daily housekeeping|Car hire|24-hour front desk|Meeting/banquet facilities|Additional charge|Room service|Safety &amp; security|Fire extinguishers|CCTV outside property|CCTV in common areas|General|Air conditioning|Lift|Family rooms|Languages spoken|English|Hindi,3-star hotel,Hotels,4,9,46,9.2,0,0,0,,0,0,,
89048b4db4ec43be8927b72ae06858ba,2020-02-03 13:40:26 +0000,https://www.booking.com/hotel/in/oyo-16992-primrose-residency-noida.en-gb.html,OYO 16992 Primrose Residency,4002943,"HW-1, HW 1, Sector 70",Noida,"HW-1, HW 1, Sector 70, 201301 Noida, India",28.59763900,77.38794000,Pets|Pets are not allowed.|Internet|No internet access available.|Parking|Parking options available|Secured parking|Services|Daily housekeeping|Trouser press|Laundry|Additional charge|Languages spoken|English|Hindi,3-star hotel,Hotels,,,36,,,,,,,,,
3a20b62d23e3571e7b1c0aa00b84bc86,2020-01-03 15:08:25 +0000,https://www.booking.com/hotel/in/true-pg.en-gb.html,True PG,2434934,"Indira Nagar, Near Vikas Mall",Dehradun,"Indira Nagar, Near Vikas Mall, 248006 Dehradun, India",30.31950827,78.00334811,Free WiFi|Free parking|Family rooms|Outdoors|Garden|Pets|Pets are not allowed.|Internet|Free!|WiFi is available in public areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Services|Daily housekeeping|Trouser press|Additional charge|Luggage storage|General|Family rooms|Non-smoking rooms,,Homestays,4,4.6,5,0,0,0,0,,0,0,,
2906db7229ed988a320e103826bb32f8,2020-03-03 11:12:00 +0000,https://www.booking.com/hotel/in/royalgrandresidency.en-gb.html,Royal Grand Residency,5960221,no:80 lalitha nagar thavalakuppam,Pondicherry,"no:80 lalitha nagar thavalakuppam, 605007 Pondicherry, India",11.86320300,79.79260800,1 swimming pool|Beachfront|Free parking|Free WiFi|Family rooms|Outdoors|Sit back and relax|Beachfront|Sun terrace|Private beach area|Terrace|Kitchen|Freedom to eat when you want|Shared kitchen|Pets|Free!|Pets are allowed. No extra charges.|Activities|Live music/performance|Additional charge|Happy hour|Additional charge|Themed dinner nights|Additional charge|Bike tours|Additional charge|Beach|Food &amp; Drink|On-site coffee house|Fruits|Additional charge|Kid meals|Additional charge|Breakfast in the room|Room service|Restaurant|Internet|Free!|WiFi is available in the hotel rooms and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is needed).|Accessible parking|Secured parking|Pool and wellness|Swimming pool|Additional charge|Pool/beach towels|Outdoor pool (all year)|Additional charge|Outdoor pool|Additional charge|Reception services|Lockers|Private check-in/check-out|Tour desk|Express check-in/check-out|Newspapers|Additional charge|24-hour front desk|Entertainment and family services|Children television networks|Baby safety gates|Cleaning services|Daily housekeeping|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|Safety &amp; security|Fire extinguishers|CCTV outside property|CCTV in common areas|24-hour security|Miscellaneous|Air conditioning|Heating|Soundproof rooms|VIP room facilities|Family rooms|Non-smoking rooms,,Apartments,31,9.1,,0,,9.1,0,,0,0,,
e1fe4656f9fb5660ea4e38999a78c49b,2020-01-03 15:33:02 +0000,https://www.booking.com/hotel/in/invitation.en-gb.html,Hotel Invitation,4651403,1/2 Tyagi Road Prince Chowk,Dehradun,"1/2 Tyagi Road Prince Chowk, 248001 Dehradun, India",30.31517400,78.03744300,Free WiFi|Free parking|Family rooms|Room service|Pets|Pets are not allowed.|Food &amp; Drink|Restaurant|Internet|Free!|WiFi is available in the hotel rooms and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Services|24-hour front desk|Room service|General|Air conditioning|Family rooms|Languages spoken|English|Hindi, 2-star hotel ,Hotels,,,3,,,,,,,,,
cedf58709866805f2d5a007216d365c8,2020-02-03 11:59:09 +0000,https://www.booking.com/hotel/in/pragati-elite.en-gb.html,Pragati Elite for GIRLS,3268000,,Jaipur,"302022 Jaipur, India",26.78680838,75.81950158,Free WiFi|Free parking|Room service|Non-smoking rooms|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Accessible parking|Street parking|Secured parking|Internet|Free!|WiFi is available in all areas and is free of charge.|Kitchen|Shared kitchen|Dining table|Bedroom|Wardrobe or closet|Bathroom|Shower|Additional Toilet|Bath or Shower|Private bathroom|Toilet|Living Area|Dining area|Room Amenities|Non-feather pillow|Adapter|Socket near the bed|Clothes rack|Pets|Pets are not allowed.|Accessibility|Upper floors accessible by stairs only|Outdoors|Sun terrace|Terrace|General|Fan|Trash cans|Adult only|Air conditioning|Additional charge|Non-smoking throughout|Tile/Marble floor|Car hire|Ironing Facilities|Non-smoking rooms|Safety Deposit Box|Room service|Food &amp; Drink|Fruits|Additional charge|Bottle of water|Additional charge|Bottle of water|Breakfast in the room|View|Quiet street view|City view|Reception services|Private check-in/check-out|Luggage storage|Express check-in/check-out|Cleaning services|Daily housekeeping|Additional charge|Trouser press|Additional charge|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|Safety &amp; security|CCTV outside property|CCTV in common areas|24-hour security|Languages spoken|English|Hindi,,Guest houses,1,,13,,,,,,,,,
d7e3252cdae524cf9c11f76bfb1aa620,2020-02-03 10:00:43 +0000,https://www.booking.com/hotel/in/goa-chislev.en-gb.html,Goa Chislev,5003827,"De-Lobos House, Near Casa De Goa Tivia Vaddo, Calangute Beach, North Goa",Goa,"De-Lobos House, Near Casa De Goa Tivia Vaddo, Calangute Beach, North Goa, 403516 Calangute, India",15.54050300,73.76103000,Free parking|WiFi|Parking|Free!|Free public parking is possible at a location nearby (reservation is not needed).|Internet|WiFi is available in some hotel rooms and costs INR 100 per 24 hours.|Bathroom|Towels|Bath|Toilet paper|Private bathroom|Media &amp; Technology|Flat-screen TV|Pets|Pets are not allowed.|Outdoors|Balcony|General|Paid WiFi|Air conditioning|Activities|Beach|Languages spoken|English|Hindi,,Guest houses,,,7,,,,,,,,,
4a07c878904b50cb10652d82a5de1dac,2020-03-03 13:02:35 +0000,https://www.booking.com/hotel/in/oyo-home-46164-grand-stay-khar-west-station.en-gb.html,"Elegant Homestay near Khar West Station, Mumbai",5384049,"17th Road, Indrajit Society, Vithaldas Nagar, adjacent to Rotary (Rajesh Khanna) Garden, Santacruz West, Mumbai",Mumbai,"17th Road, Indrajit Society, Vithaldas Nagar, adjacent to Rotary (Rajesh Khanna) Garden, Santacruz West, Mumbai, Santacruz, 400054 Mumbai, India",19.07825900,72.83013000,Free parking|Air conditioning|Parking|Free!|Free private parking is possible at a location nearby (reservation is not needed).|Secured parking|Internet|No internet access available.|Kitchen|Freedom to eat when you want|Refrigerator|Bedroom|Wardrobe or closet|Bathroom|Free toiletries|Bath or Shower|Private bathroom|Toilet|Living Area|Space for everyone to be together|Dining area|Media &amp; Technology|Fun for everyone under one roof|Cable Channels|TV|Room Amenities|Extra comfort|Fan|Trash cans|Pets|Pets are not allowed.|Accessibility|Accessible by lift|Miscellaneous|Air conditioning|Languages spoken|English|Hindi,3 stars,Apartments,5,3,,0,0,6.5,0,,0,0,,
ce17234dda9c74eead926401a3d0e89c,2020-01-03 16:07:34 +0000,https://www.booking.com/hotel/in/collection-o-50227-valley-vista-oak-road.en-gb.html,Collection O 50227 Valley Vista Oak Road,5885188,"Oak Road, Near Landour Clock Tower, Mussoorie",Mussoorie,"Oak Road, Near Landour Clock Tower, Mussoorie, 248179 Mussoorie, India",30.45268000,78.08707000,Family rooms|Free WiFi|Pets|Pets are not allowed.|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|No parking available.|Services|Daily housekeeping|24-hour front desk|Room service|Safety &amp; security|Fire extinguishers|CCTV in common areas|General|Air conditioning|Family rooms, 3-star hotel ,Hotels,,,27,,,,,,,,,
ab9078359e4a954f222bde02c16cc3a4,2020-03-03 12:51:47 +0000,https://www.booking.com/hotel/in/stay-a1.en-gb.html,Stay a1,4550999,G.t road next to bank of baroda outside partap nagar,Amritsar,"G.t road next to bank of baroda outside partap nagar, 143001 Amritsar, India",31.62068400,74.90220500,Free WiFi|Free parking|Family rooms|Non-smoking rooms|Parking|Free!|Free private parking is possible on site (reservation is needed).|Internet|Free!|WiFi is available in public areas and is free of charge.|Kitchen|Electric kettle|Bathroom|Towels|Toilet paper|Private bathroom|Pets|Pets are not allowed.|General|Air conditioning|Family rooms|Non-smoking rooms,,Guest houses,,,1,,,,,,,,,
467041078e58bff3ec7b760630872207,2020-01-03 10:01:15 +0000,https://www.booking.com/hotel/in/pent-house-bangalore.en-gb.html,Comfy Luxury Hotel,1865009,"125/A, 130/B, 5th BLOCK, K.H.B COLONY kORAMANGALA",Bengaluru,"125/A, 130/B, 5th BLOCK, K.H.B COLONY kORAMANGALA, 560095 Bangalore, India",12.93459786,77.61633117,Free WiFi|Airport shuttle|Free parking|Restaurant|Non-smoking rooms|Room service|Outdoors|Outdoor fireplace|Outdoor furniture|Pets|Pets are not allowed.|Food &amp; Drink|Chocolate or cookies|Additional charge|Fruits|Additional charge|Bottle of water|Wine/champagne|Additional charge|Kid meals|Additional charge|Special diet menus (on request)|Breakfast in the room|Restaurant|Good|coffee!|Internet|Free!|WiFi is available in public areas and is free of charge.|Accessibility|Lower bathroom sink|Toilet with grab rails|Wheelchair accessible|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Accessible parking|Electric vehicle charging station|Secured parking|Transport|Airport drop off|Additional charge|Public transport tickets|Additional charge|Reception services|Lockers|Private check-in/check-out|Luggage storage|Express check-in/check-out|24-hour front desk|Cleaning services|Daily housekeeping|Trouser press|Additional charge|Shoeshine|Ironing service|Dry cleaning|Additional charge|Laundry|Additional charge|Business facilities|Fax/photocopying|Additional charge|Business centre|Safety &amp; security|Fire extinguishers|CCTV outside property|CCTV in common areas|Smoke alarms|Security alarm|24-hour security|Safety deposit box|General|Grocery deliveries|Adult only|Shared lounge/TV area|Airport shuttle (additional charge)|Designated smoking area|Air conditioning|Non-smoking throughout|Allergy-free room|Car hire|Packed lunches|Soundproof rooms|Gift shop|Lift|VIP room facilities|Barber/beauty shop|Facilities for disabled guests|Non-smoking rooms|Newspapers|Room service|Languages spoken|English|Hindi|Malayalam|Tamil|Telugu|Urdu, 3-star hotel ,Hotels,76,7.7,37,8.1,7,8.2,8.2,5.8,7.4,7.4,,
1824f1ff94e44fa383477133b34a71ef,2020-02-03 13:34:41 +0000,https://www.booking.com/hotel/in/oyo-65280-new-raghava-guest-house.en-gb.html,OYO 65280 New Raghava Guest House,5916306,"D/4, Sri Nagar Colony, Krishna Nagar, Hyderabad",Hyderabad,"D/4, Sri Nagar Colony, Krishna Nagar, Hyderabad, 500033 Hyderabad, India",17.42893955,78.42645619,Family rooms|Room service|24-hour front desk|Pets|Pets are not allowed.|Internet|No internet access available.|Parking|Parking options available|Accessible parking|Services|Daily housekeeping|Laundry|24-hour front desk|Room service|Safety &amp; security|Fire extinguishers|CCTV in common areas|General|Family rooms,3-star hotel,Hotels,,,30,,,,,,,,,
0a98bfc124f040fecc68afa0e2a1825b,2020-02-03 12:30:09 +0000,https://www.booking.com/hotel/in/stay-villa.en-gb.html,Stay Villa Dormitory (for male and female),5551749,"Bungalow No.03, Opp Corporation Bank, SVP Road, Andheri West",Mumbai,"Bungalow No.03, Opp Corporation Bank, SVP Road, Andheri West, 400053 Mumbai, India",19.13536900,72.82461100,"Free WiFi|Free parking|Non-smoking rooms|Room service|24-hour front desk|Air conditioning|Kitchen|Shared kitchen|Services &amp; Extras|Tickets to attractions or shows|Additional charge|Pets|Pets are not allowed.|Activities|Games room|Food &amp; Drink|On-site coffee house|Bottle of water|Additional charge|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free public parking is possible on site (reservation is needed).|Street parking|Wellness facilities|Fitness/spa locker rooms|Reception services|Lockers|Private check-in/check-out|ATM/cash machine on site|Luggage storage|Ticket service|Tour desk|Currency exchange|24-hour front desk|Entertainment and family services|Children television networks|Books, DVDs, music for children|Board games/puzzles|Cleaning services|Daily housekeeping|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|Business facilities|Fax/photocopying|Additional charge|Safety &amp; security|Fire extinguishers|CCTV outside property|CCTV in common areas|Security alarm|24-hour security|Safety deposit box|General|Grocery deliveries|Additional charge|Mini-market on site|Shared lounge/TV area|Air conditioning|Shops (on site)|Gift shop|Barber/beauty shop|Non-smoking rooms|Newspapers|Room service|Languages spoken|English|Hindi|Kannada|Malayalam|Tamil",3 stars,Hostels,8,8.9,40,0,0,0,0,,0,0,,
3af1bf4aab96286fc725eab913ec2648,2020-01-03 11:05:49 +0000,https://www.booking.com/hotel/in/marine-home-stay.en-gb.html,Marine Home Stay,3423508,Vasant Kunj,Delhi,"Vasant Kunj, 110070 New Delhi, India",28.53781800,77.13917600,Free WiFi|Airport shuttle|Family rooms|Non-smoking rooms|Room service|24-hour front desk|Parking|Parking options available|Street parking|Internet|Free!|WiFi is available in all areas and is free of charge.|Kitchen|Dining table|Refrigerator|Bedroom|Wardrobe or closet|Bathroom|Towels|Towels/Sheets (extra fee)|Free toiletries|Bath|Shower|Body soap|Conditioner|Shampoo|Toilet paper|Linen|Bath or Shower|Ensuite bathroom|Toilet|Living Area|Dining area|Sofa|Seating Area|Desk|Media &amp; Technology|Flat-screen TV|Cable Channels|Telephone|TV|Room Amenities|Non-feather pillow|Socket near the bed|Clothes rack|Pets|Pets are not allowed.|Accessibility|Lower bathroom sink|Wheelchair accessible|Entire unit wheelchair accessible|Entire unit located on ground floor|General|Soundproofing|Fan|Trash cans|Shared lounge/TV area|Air conditioning|Allergy-free room|Wake-up service|Heating|Tile/Marble floor|Car hire|Soundproof rooms|Family rooms|Facilities for disabled guests|Ironing Facilities|Airport shuttle|Non-smoking rooms|Newspapers|Additional charge|Wake Up Service/Alarm Clock|Room service|Food &amp; Drink|Bottle of water|Additional charge|Kid meals|Additional charge|Bottle of water|Breakfast in the room|Tea/Coffee Maker|Transport|Airport drop off|Additional charge|Airport pick up|Additional charge|Reception services|Private check-in/check-out|Luggage storage|Tour desk|Currency exchange|24-hour front desk|Cleaning services|Daily housekeeping|Additional charge|Trouser press|Additional charge|Ironing service|Additional charge|Dry cleaning|Additional charge|Laundry|Additional charge|Business facilities|Fax/photocopying|Additional charge|Languages spoken|English|Hindi,,Guest houses,1,,19,,,,,,,,,
f07a0e22ac2bc04ae91ff8ed4eaf6f82,2020-01-03 14:02:03 +0000,https://www.booking.com/hotel/in/oyo-66283-ss-apartments.en-gb.html,OYO 66283 Ss Apartments,5891724,"Lakshmipuram, Ganapathypudur, Coimbatore",Coimbatore,"Lakshmipuram, Ganapathypudur, Coimbatore, 641006 Coimbatore, India",11.04330900,76.98235000,Free WiFi|Free parking|Family rooms|24-hour front desk|Room service|Pets|Pets are not allowed.|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Accessible parking|Services|Daily housekeeping|24-hour front desk|Room service|Safety &amp; security|Fire extinguishers|CCTV in common areas|General|Air conditioning|Family rooms, 3-star hotel ,Hotels,,,26,,,,,,,,,
9f507e6ecbe5cbc988e7c825e22d48b3,2020-02-03 13:17:15 +0000,https://www.booking.com/hotel/in/k-k-continental-amritsar.en-gb.html,FabHotel KK Continental Albert Rd,1118428,"23 Albert Road, Opposite Canal Office",Amritsar,"23 Albert Road, Opposite Canal Office, 143001 Amritsar, India",31.63477200,74.86491200,Free WiFi|Family rooms|Non-smoking rooms|Restaurant|Room service|Pets|Pets are not allowed.|Food &amp; Drink|On-site coffee house|Bottle of water|Special diet menus (on request)|Breakfast in the room|Restaurant|Good|coffee!|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Parking options available|Accessible parking|Secured parking|Services|Daily housekeeping|Additional charge|Lockers|Ironing service|Additional charge|Laundry|Additional charge|24-hour front desk|Room service|Safety &amp; security|CCTV in common areas|24-hour security|General|Air conditioning|Lift|Family rooms|Non-smoking rooms|Newspapers|Languages spoken|English|Hindi,3-star hotel,Hotels,175,7.9,35,7.8,7.5,8.3,8.2,7.1,7.8,7.7,,
2b7345194afc2604de8cc69ea3c9ace8,2020-01-03 13:23:11 +0000,https://www.booking.com/hotel/in/oyo-35928-a-k-international-kolkata12.en-gb.html,OYO 35928 Hotel A K International,4862922,"52, C.G.R. Road, Opp.Kidderpore Tram Depot",Kolkata,"52, C.G.R. Road, Opp.Kidderpore Tram Depot, 700023 Kolkata, India",22.53861400,88.31727400,Free WiFi|Family rooms|Free parking|24-hour front desk|Room service|Pets|Pets are not allowed.|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Accessible parking|Services|Daily housekeeping|Laundry|Additional charge|24-hour front desk|Room service|Safety &amp; security|Fire extinguishers|CCTV in common areas|General|Air conditioning|Family rooms|Languages spoken|English|Hindi, 3-star hotel ,Hotels,,,32,,,,,,,,,
ce18e1ab23a8b9e7183a05ff8918fc93,2020-03-03 09:26:45 +0000,https://www.booking.com/hotel/in/casa-bribon.en-gb.html,Bribon Guest House,2339500,"189/C Gaura Vaddo, Holiday Street",Goa,"189/C Gaura Vaddo, Holiday Street, 403516 Calangute, India",15.53423086,73.75977695,Free WiFi|Family rooms|Parking|Airport shuttle|Restaurant|Room service|Bar|Parking|Private parking is possible on site (reservation is not needed) and costs INR 100 per day.|Electric vehicle charging station|Internet|Free!|WiFi is available in all areas and is free of charge.|Kitchen|Electric kettle|Bedroom|Wardrobe or closet|Bathroom|Towels|Toilet paper|Bath or Shower|Private bathroom|Toilet|Media &amp; Technology|Flat-screen TV|Cable Channels|TV|Pets|Pets are not allowed.|Outdoors|Balcony|Garden|General|Fan|Trash cans|Mini-market on site|Airport shuttle (additional charge)|Air conditioning|Additional charge|Shops (on site)|Car hire|Bridal suite|Family rooms|Barber/beauty shop|Non-smoking rooms|Room service|Food &amp; Drink|On-site coffee house|Bottle of water|Snack bar|Bar|Restaurant|Activities|Bicycle rental (additional charge)|Transport|Airport drop off|Additional charge|Airport pick up|Additional charge|Reception services|Lockers|Private check-in/check-out|Luggage storage|Cleaning services|Daily housekeeping|Ironing service|Additional charge|Laundry|Additional charge|Safety &amp; security|CCTV outside property|Languages spoken|English|Hindi,,Guest houses,26,7.2,45,7.6,6.7,8.1,6.8,,7.4,6.9,,
1863b996d016fadd519b80ccde6153be,2020-01-03 10:39:59 +0000,https://www.booking.com/hotel/in/mangaldeep-resort.en-gb.html,MANGALDEEP RESORT,4592868,"NEAR COMMUNITY HALL KHOLATAR, EAST SIKKIM",Delhi,"NEAR COMMUNITY HALL KHOLATAR, EAST SIKKIM, 737131 New Delhi, India",28.67974000,77.31698400,Free parking|Restaurant|Room service|24-hour front desk|Pets allowed|Terrace|Bar|Outdoors|Terrace|Garden|Pets|Pets are allowed. Charges may be applicable.|Activities|Tour or class about local culture|Badminton equipment|Hiking|Golf course (within 3 km)|Food &amp; Drink|Bar|Restaurant|Internet|No internet access available.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Services|24-hour front desk|Room service|Languages spoken|Bengali|English|Hindi,,Hotels,,,14,,,,,,,,,
ecfaf18628ad2f7d83d40ecb82cfd067,2020-01-03 09:35:31 +0000,https://www.booking.com/hotel/in/oyo-rooms-hdfc-bank-forum-koramangala.en-gb.html,OYO 4290 Sanctum City Living,2488282,"Plot No. 62, 1st Main Rd, 7th Block, Koramangala",Bengaluru,"Plot No. 62, 1st Main Rd, 7th Block, Koramangala, 560030 Bangalore, India",12.93640000,77.61510000,Free WiFi|Family rooms|Free parking|Non-smoking rooms|Room service|24-hour front desk|Pets|Pets are not allowed.|Internet|Free!|WiFi is available in all areas and is free of charge.|Parking|Free!|Free private parking is possible on site (reservation is not needed).|Services|24-hour front desk|Room service|General|Air conditioning|Non-smoking throughout|Lift|Family rooms|Non-smoking rooms|Languages spoken|English|Hindi, 3-star hotel ,Hotels,20,7.7,33,7.4,7,8.6,7.8,0,7.8,7.6,,
05a3127095e459b0c54b7a7e638efa99,2020-01-03 13:52:27 +0000,https://www.booking.com/hotel/in/oyo-60834-kaashyapasa-homes.en-gb.html,OYO 60834 Kaashyapasa Homes,5913302,"PLOT NO. 64, KPHB 7th Phase, near ankur hospital, hitech city MMTS, Hyderabad",Hyderabad,"PLOT NO. 64, KPHB 7th Phase, near ankur hospital, hitech city MMTS, Hyderabad, 500072 Hyderabad, India",17.47284700,78.38729000,24-hour front desk|Pets|Pets are not allowed.|Internet|No internet access available.|Parking|No parking available.|Services|Daily housekeeping|24-hour front desk, 3-star hotel ,Hotels,,,35,,,,,,,,,
